work_id,name,artist_id,style,museum_id
2246,"Menton Seen from Cap Martin",550,Impressionism,NULL
198289,"Monsieur Coqueret",550,Impressionism,51
2248,"Morning at Antibes",550,Impressionism,67
2252,"Morning Haze",550,Impressionism,67
2250,"Morning Haze",550,Impressionism,67
2254,"Morning on the Seine",550,Impressionism,NULL
208069,"On the Bank of the Seine, Bennecourt",550,Impressionism,68
2378,"On the Beach in Trouville",550,Impressionism,NULL
2260,"On the Boat",550,Impressionism,NULL
2262,"On the Coast of Trouville",550,Impressionism,NULL
2268,"Palace Dario",550,Impressionism,NULL
2270,"Palace Ducale",550,Impressionism,NULL
2266,"Palace from Mula",550,Impressionism,NULL
2272,"Palm Trees at Bordighera",550,Impressionism,35
208285,"Path on the Island of Saint Martin, Vétheuil",550,Impressionism,67
2274,"Pathway in Monet's Garden at Giverny",550,Impressionism,NULL
2276,"Poly, Fisherman From Bell-Ile-en-Mer",550,Impressionism,NULL
2280,"Poplars at Giverny, Sunrise",550,Impressionism,30
2282,"Poplars, Autumn",550,Impressionism,NULL
2284,"Poplars Near Giverny, Overcast Weather",550,Impressionism,NULL
2288,"Poplars on the Banks of the River Epte, Seen from the Marsh",550,Impressionism,NULL
2286,"Poplars on the Banks of the River Epte",550,Impressionism,NULL
2278,"Poplars, Three Trees in Autumn",550,Impressionism,67
2290,"Poplars, White and Yellow Effect",550,Impressionism,67
2292,"Poplars, Wind Effect",550,Impressionism,NULL
2296,"Poppy Field, Argenteuil",550,Impressionism,35
2298,"Poppy Field at Giverny",550,Impressionism,NULL
208154,"Poppy Field (Giverny)",550,Impressionism,68
2300,"Poppy Field in a Hollow Near Giverny",550,Impressionism,NULL
2294,"Poppy Field",550,Impressionism,34
208313,"Port of Le Havre",550,Impressionism,67
2302,"Portrait of J. F. Jaxquesmart With A Parasol",550,Impressionism,NULL
2304,"Portrait of Madame Gaudibert",550,Impressionism,49
2306,"Pourville, Flood Tide",550,Impressionism,NULL
2308,"Quai du Louvre",550,Impressionism,NULL
2078,"Quarries Saint-Denis",550,Impressionism,49
2310,"Railroad Bridge, Argenteuil",550,Impressionism,67
2312,"Rapids on the Petite Creuse at Fresselines",550,Impressionism,35
2314,"Reef at Varengeville",550,Impressionism,NULL
2316,"Reflections of Clouds on the Water-Lily Pond",550,Impressionism,30
2318,"Regatta at Argenteuil",550,Impressionism,49
2320,"Regatta at Sainte-Adresse",550,Impressionism,35
2322,"Road at La Cavee, Pourville",550,Impressionism,NULL
2324,"Road of La Roche-Guyon",550,Impressionism,NULL
2326,"Road to Giverny in Winter",550,Impressionism,NULL
2328,"Road to Vétheuil in Winter",550,Impressionism,NULL
2330,"Rocks at Belle-Île, Port-Domois",550,Impressionism,NULL
208163,"Rocks at Port-Goulphar, Belle-Île",550,Impressionism,68
2332,"Rouen Cathedral, the Portal, Morning Effect",550,Impressionism,NULL
2334,"Rouen Cathedral: The Portal (Sunlight)",550,Impressionism,35
2336,"Rouen Cathedral, West Facade",550,Impressionism,46
2338,"Rough Weather at Étretat",550,Impressionism,35
208216,"Sandvika, Norway",550,Impressionism,68
2342,"Self-Portrait with Beret",550,Impressionism,NULL
2344,"Shadows on the Sea",550,Impressionism,NULL
208078,"Ships Riding on the Seine at Rouen",550,Impressionism,46
2348,"Snow at Argenteuil",550,Impressionism,NULL
29159,"Composition in Black and Grey, the Artist's Mother",608,Impressionism,49
2350,"Snow at Argenteuil",550,Impressionism,NULL
2346,"Snow at Argenteuil",550,Impressionism,NULL
29161,"Harmony in Grey and Green, Miss Cicely Alexander",608,Impressionism,62
2352,"Snow Covered Landscape",550,Impressionism,NULL
29165,Nocturne,608,Impressionism,NULL
2354,"Snowy Landscape at Sunset",550,Impressionism,NULL
29167,"Nocturne, Blue and Gold-Southampton Water",608,Impressionism,68
2356,"Spring by the Seine",550,Impressionism,NULL
29169,"Nocturne in Rosa und Grau",608,Impressionism,NULL
205477,"Spring Flowers",550,Impressionism,53
29163,Nocturne,608,Impressionism,67
2358,"Spring Fruit Trees in Bloom",550,Impressionism,35
29171,"Symphony in White No. 2, Little White Girl",608,Impressionism,62
2362,Springtime,550,Impressionism,73
29173,"The Artist in His Studio",608,Impressionism,NULL
2360,Springtime,550,Impressionism,NULL
29175,"The Lady of the Lang Lijsen",608,Impressionism,67
208200,"Stack of Wheat",550,Impressionism,68
29177,"The Princess From the Land of Porcelain",608,Impressionism,35
2144,"Stacks of Wheat (End of Summer)",550,Impressionism,68
184991,"Captain John Ansley",726,"American Art",NULL
28247,"George Washington",726,"American Art",35
2142,"Stacks of Wheat (Sunset, Snow Effect)",550,Impressionism,68
185002,"George Washington",726,"American Art",NULL
2364,"Still Life with Flowers and Fruit",550,Impressionism,55
28249,"Still Life, Balsam Apple and Vegetables",726,"American Art",NULL
2366,"Still Life with Grapes and Apples",550,Impressionism,35
185013,"Still Life Quinces, Apples and Grapes",726,"American Art",NULL
2368,"Still Life with Pheasants and Plovers",550,Impressionism,NULL
185023,"Still Life with Pears, Grapes and Autumn Leaves",726,"American Art",NULL
2384,"Storm, Cotes de Belle-Île",550,Impressionism,49
185033,"Vegetables, Still Life",726,"American Art",NULL
2370,"Stormy Sea",550,Impressionism,NULL
185043,"View on the Brandywine",726,"American Art",NULL
2340,"Street of Bavole, Honfleur",550,Impressionism,NULL
21619,"A Convalescent",556,Classicism,NULL
2372,Summer,550,Impressionism,49
21621,"A Passing Storm",556,Classicism,NULL
2374,"Sunrise (Marine)",550,Impressionism,55
21623,"An Interesting Story",556,Classicism,NULL
2376,"Sunset at Lavacourt",550,Impressionism,NULL
21627,"Bad News",556,Classicism,NULL
2382,"Taking a Walk Near Argenteuil",550,Impressionism,NULL
2388,"The Artist's Garden at Vétheuil",550,Impressionism,46
21629,"Boarding the Yacht",556,Classicism,NULL
2390,"The Artist's House at Argenteuil",550,Impressionism,68
21631,"By the Thames at Richmond",556,Classicism,NULL
2392,"The Avenue",550,Impressionism,NULL
21633,"Clotilde Briatte, Comtesse Pillet-Will",556,Classicism,NULL
2394,"The Basin at Argenteuil",550,Impressionism,49
169464,"Colonel Frederick Gustavus Barnaby",556,Classicism,NULL
198791,"The Beach at Honfleur",550,Impressionism,60
21635,"Goodbye, On the Mersey",556,Classicism,NULL
2398,"The Beach at Sainte-Adresse",550,Impressionism,68
21637,"Hide and Seek",556,Classicism,46
2400,"The Beach at Trouville",550,Impressionism,47
21639,"Holiday (The Picnic)",556,Classicism,62
2402,"The Beach at Trouville",550,Impressionism,NULL
21641,Hush!,556,Classicism,NULL
2404,"The Boardwalk on the Beach at Trouville",550,Impressionism,NULL
21643,"In Church",556,Classicism,NULL
2406,"The Boat Studio",550,Impressionism,51
21645,"In the Conservatory",556,Classicism,62
2408,"The Bodmer Oak, Fontainebleau Forest",550,Impressionism,35
21651,"Journey of the Magi",556,Classicism,NULL
2228,"The Boulevard of Capucines",550,Impressionism,49
21655,"Kathleen Newton at the Piano",556,Classicism,NULL
2410,"The Break-up of the Ice",550,Impressionism,NULL
21657,"La Japonaise Au Bain",556,Classicism,NULL
2414,"The Bridge at Argenteuil",550,Impressionism,NULL
21661,"London Visitors",556,Classicism,NULL
21663,October,556,Classicism,NULL
2412,"The Bridge at Argenteuil",550,Impressionism,49
21667,"On the Thames, A Heron",556,Classicism,NULL
2416,"The Bridge at Bougival",550,Impressionism,NULL
21665,"On the Thames",556,Classicism,NULL
2418,"The Bridge Over the Water-Lily Pond",550,Impressionism,68
2420,"The Chailly Highway",550,Impressionism,49
2422,"The Church at Varengeville, Effect of Morning",550,Impressionism,NULL
2424,"The Church of Varengeville, Cloudy Weather",550,Impressionism,NULL
2426,"The Cliff at Fecamp",550,Impressionism,NULL
2428,"The Cliff at Grainval Near Fecamp",550,Impressionism,NULL
171856,"Two Women in a Landscape",915,Realism,NULL
2430,"The Cliff at the Porte d'Aval",550,Impressionism,NULL
27920,"Watering the Garden",915,Realism,NULL
2432,"The Cliff of Aval, Étretat",550,Impressionism,NULL
27922,"Woman in a Garden",915,Realism,NULL
2434,"The Coalman",550,Impressionism,49
27924,"Women Washing Clothes by a Stream",915,Realism,NULL
2216,"The Corniche Near Monaco",550,Impressionism,NULL
27926,"Young Girl by a Stream",915,Realism,NULL
2436,"The Cour d'Albane",550,Impressionism,NULL
2762,"Dance Rehearsal in the Studio of the Opera",598,Impressionism,NULL
208263,"The Customs House at Varengeville",550,Impressionism,68
2764,"Dancer and Tambourine",598,Impressionism,NULL
2438,"The Customs Officer's Cabin at Varengeville",550,Impressionism,NULL
2766,"Dancer Onstage",598,Impressionism,35
208256,"The Departure of the Boats, E´tretat",550,Impressionism,68
2768,"Dancer Posing",598,Impressionism,31
2236,"The Ducal Palace",550,Impressionism,NULL
2770,"Dancer Putting on Her Slipper",598,Impressionism,NULL
2440,"The Fisherman's Cottage at Varengeville",550,Impressionism,NULL
2772,"Dancer Resting",598,Impressionism,NULL
192395,"The Flowered Garden (40" x 40")",550,NULL,NULL
2774,"Dancer with a Bouquet of Flowers",598,Impressionism,NULL
2442,"The Flowered Garden",550,Impressionism,46
2776,"Dancer with a Fan",598,Impressionism,35
2444,"The Footbridge Over the Water-Lily Pond",550,Impressionism,NULL
2778,"Dancer with Bouquets",598,Impressionism,NULL
2230,"The Frost at Giverny",550,Impressionism,NULL
2780,"Dancer with Tambourine",598,Impressionism,NULL
2446,"The Garden at Argenteuil (The Dahlias)",550,Impressionism,46
2784,Dancers,598,Impressionism,NULL
192402,"Dancers (20" x 30")",598,NULL,NULL
2448,"The Garden Gate",550,Impressionism,NULL
2786,Dancers,598,Impressionism,51
2450,"The Garden, Gladioli",550,Impressionism,NULL
2788,Dancers,598,Impressionism,NULL
2456,"The Grand Canal and Santa Maria della Salute",550,Impressionism,NULL
204816,Dancers,598,Impressionism,53
2454,"The Grand Canal",550,Impressionism,42
2790,"Dancers at the Barre",598,Impressionism,NULL
208324,"The Grande Creuse at Pont de Vervy",550,Impressionism,67
2792,"Dancers Bending Down, the Ballerinas",598,Impressionism,NULL
2232,"The Gulf Juan",550,Impressionism,NULL
2794,"Dancers in Blue",598,Impressionism,49
2234,"The Haven",550,Impressionism,NULL
2796,"Dancers in Pink",598,Impressionism,NULL
2458,"The Hoschedes Garden at Montgeron",550,Impressionism,34
2798,"Dancers in the Rehearsal Room with a Double Bass",598,Impressionism,35
2460,"The House Among the Roses",550,Impressionism,NULL
2802,"Dancers, Pink and Green",598,Impressionism,NULL
2462,"The House of the Artist, View of the Rose Garden",550,Impressionism,NULL
2800,"Dancers, Pink and Green",598,Impressionism,35
2464,"The Iris Garden at Giverny",550,Impressionism,NULL
2804,"Dancers Practicing at the Barre",598,Impressionism,35
2468,"The Japanese Bridge II",550,Impressionism,NULL
2782,Dancers,598,Impressionism,NULL
2470,"The Japanese Bridge III",550,Impressionism,NULL
2806,"Diego Martelli",598,Impressionism,NULL
2474,"The Japanese Bridge at Giverny",550,Impressionism,NULL
2808,"Edmond and Therese Morbilli",598,Impressionism,NULL
2472,"The Japanese Bridge at Giverny",550,Impressionism,30
2812,"Four Ballerinas Behind the Stage",598,Impressionism,31
2466,"The Japanese Bridge",550,Impressionism,72
2814,"Four Dancers",598,Impressionism,46
2476,"Japanese Footbridge and the Water Lily Pool, Giverny",550,Impressionism,67
195018,"Group of Dancers",598,Impressionism,51
2478,"The Jetty at Le Havre",550,Impressionism,NULL
195044,"Group of Dancers",598,Impressionism,51
2480,"The Lindens of Poissy",550,Impressionism,NULL
2816,"Group of Dancers",598,Impressionism,NULL
2484,"The Luncheon II",550,Impressionism,35
2818,"Henri Rouart and His Son Alexis",598,Impressionism,NULL
192393,"The Luncheon (36" x 29")",550,NULL,NULL
2820,"Hilaire Rouart in Her Father's Study",598,Impressionism,47
2482,"The Luncheon",550,Impressionism,49
2822,"Hortense Valpincon",598,Impressionism,NULL
2486,"The Magpie",550,Impressionism,49
2824,Interior,598,Impressionism,67
2488,"The Manne-Porte near Étretat",550,Impressionism,35
2826,"James-Jacques-Joseph Tissot",598,Impressionism,35
2490,"The Manne-Porte at High Tide",550,Impressionism,NULL
194993,"Jockeys and Race Horses",598,Impressionism,51
2492,"The Manne-Porte, Étretat",550,Impressionism,35
2830,"Jockeys in the Rain",598,Impressionism,NULL
2494,"The Needle and the Porte d'Aval",550,Impressionism,NULL
2828,Jockeys,598,Impressionism,NULL
2496,"The Needle Seen Through the Porte d'Aval",550,Impressionism,NULL
2834,"Laundry Girls Ironing",598,Impressionism,49
2500,"The Parc Monceau, Paris",550,Impressionism,35
2836,"Madame Jeantaud at the Mirror",598,Impressionism,49
2498,"The Parc Monceau",550,Impressionism,35
2838,"Madame Rene De Gas",598,Impressionism,46
2502,"The Path at La Cavee, Pourville",550,Impressionism,NULL
2840,Milliners,598,Impressionism,NULL
2842,"Miss La La at the Cirque Fernando",598,Impressionism,62
2504,"The Path Through the Irises",550,Impressionism,35
2844,"Musicians in the Orchestra",598,Impressionism,NULL
2506,"The Path Under the Rose Trellises, Giverny",550,Impressionism,NULL
208230,"The Petite Creuse River",550,Impressionism,68
2846,"On Stage",598,Impressionism,NULL
2220,"The Point of the Heve at Low Tide",550,Impressionism,NULL
2848,"Portrait in an Office, New Orleans",598,Impressionism,NULL
2508,"The Port Coton Pyramids",550,Impressionism,NULL
2850,"Portrait of a Woman in Gray",598,Impressionism,35
2510,"The Portal in the Sun",550,Impressionism,35
2810,"Portrait of Edmund Duranty",598,Impressionism,NULL
2512,"The Portal of Rouen Cathedral at Midday",550,Impressionism,72
2852,"Portrait of Mlle Fiocre in the Ballet",598,Impressionism,NULL
2514,"The Portal of Rouen Cathedral in Morning Light",550,Impressionism,55
2854,"Portraits at the Stock Exchange",598,Impressionism,35
2858,Racehorses,598,Impressionism,NULL
2860,Racehorses,598,Impressionism,35
2516,"The Railroad Bridge in Argenteuil",550,Impressionism,49
2864,"Racehorses at Longchamp",598,Impressionism,46
205491,"The Red Kerchief",550,Impressionism,53
2862,"Racehorses at Longchamp",598,Impressionism,NULL
2518,"The Road Bridge at Argenteuil",550,Impressionism,46
2866,"Racehorses Before the Stands",598,Impressionism,49
2520,"The Road to Vétheuil",550,Impressionism,NULL
192404,"Racehorses in a Landscape (30" x 24")",598,NULL,NULL
2522,"The Saint-Lazare Station",550,Impressionism,49
2868,"Racehorses in a Landscape",598,Impressionism,56
2524,"The Seine at Vétheuil",550,Impressionism,35
2872,"Rehearsal of Ballet on the Stage",598,Impressionism,35
2526,"The Sheltered Path",550,Impressionism,67
2870,Rehearsal,598,Impressionism,NULL
2222,"The Street Montorgueil, Decked Out with Flags, 30 June 1878",550,Impressionism,49
2874,"Self-Portrait Saluting",598,Impressionism,NULL
2528,"The Stroller, Suzanne Hoschede",550,Impressionism,35
2876,"Singer with a Glove (Cafe´ Concert Singer)",598,Impressionism,NULL
2530,"The Studio Boat",550,Impressionism,74
2878,Sulking,598,Impressionism,35
2452,"The Train Station Saint-Lazare",550,Impressionism,49
2880,"The Absinthe Drinker",598,Impressionism,49
2532,"The Valley of the Nervia",550,Impressionism,35
2882,"The Beach",598,Impressionism,47
2534,"The Walk, Argenteuil",550,Impressionism,NULL
2884,"The Bellelli Family",598,Impressionism,49
2538,"The Water-Lily Pond",550,Impressionism,NULL
2886,"The Bellelli Sisters (Giovanna and Giuliana Bellelli)",598,Impressionism,60
192384,"The Water-Lily Pond (40" x 20")",550,NULL,NULL
2888,"The Collector of Prints",598,Impressionism,35
192385,"The Water-Lily Pond (48" x 24")",550,NULL,NULL
2890,"The Cup of Tea",598,Impressionism,NULL
192386,"The Water-Lily Pond, Japanese Bridge (36" x 36")",550,NULL,NULL
2894,"The Dance Class",598,Impressionism,NULL
2540,"The Water-Lily Pond (Japanese Bridge)",550,Impressionism,NULL
2896,"The Dance Class",598,Impressionism,53
2536,"The Water-Lily Pond",550,Impressionism,35
2892,"The Dance Class",598,Impressionism,35
2542,"The Windmill on the Obekende Canal",550,Impressionism,NULL
2898,"The Dance Examination",598,Impressionism,NULL
2544,"The Young Ladies of Giverny, Sun Effect",550,Impressionism,NULL
2902,"The Dance Lesson",598,Impressionism,46
2546,"The Zuiderkerk, Amsterdam (Looking up the Groenburgwal)",550,Impressionism,67
2900,"The Dance Lesson",598,Impressionism,35
2548,"Three Fishing Boats",550,Impressionism,NULL
2904,"The Dancers",598,Impressionism,35
2550,"Three Pots of Tulips",550,Impressionism,NULL
2906,"The Millinery Shop",598,Impressionism,56
2552,"Train in the Snow, the Locomotive",550,Impressionism,NULL
2908,"The Orchestra of the Opera",598,Impressionism,49
2554,"Tulip Fields in Holland",550,Impressionism,49
2556,Turkeys,550,Impressionism,49
2910,"The Pedicure",598,Impressionism,49
2912,"The Racecourse, Amateur Jockeys",598,Impressionism,49
2558,"Twilight Venice (San Giorgio Maggiore at Dusk)",550,Impressionism,75
2914,"The Rehearsal",598,Impressionism,NULL
2560,"Under the Pines, Evening",550,Impressionism,67
2916,"The Singer in Green",598,Impressionism,35
2562,"Valley of the Creuse (Gray Day)",550,Impressionism,NULL
2918,"The Song of the Dog",598,Impressionism,NULL
2564,"Vase of Peonies",550,Impressionism,NULL
2920,"The Star (L'etoile)",598,Impressionism,49
208245,"Venice, Palazzo Dario",550,Impressionism,68
2924,"The Tub",598,Impressionism,NULL
2566,"Venice, the Doges Palace Seen from San Giorgio Maggiore",550,Impressionism,35
2922,"The Tub",598,Impressionism,NULL
2568,"Vétheuil, at Sunset",550,Impressionism,68
2928,"Three Dancers",598,Impressionism,NULL
2570,"Vétheuil, Effect Rose",550,Impressionism,68
2572,"Vétheuil in Summer",550,Impressionism,35
2930,"Three Dancers Preparing for Class",598,Impressionism,35
2574,"Vétheuil in the Morning",550,Impressionism,72
195031,"Three Dancers with Hair in Braids",598,Impressionism,51
2576,"Vétheuil Landscape",550,Impressionism,49
2926,"Three Dancers",598,Impressionism,NULL
2932,"Three Jockeys",598,Impressionism,35
2578,"View of Argenteuil, Snow",550,Impressionism,49
2934,"Two Ballet Dancers",598,Impressionism,NULL
2048,"View of Vétheuil",550,Impressionism,NULL
2938,"Two Dancers Entering the Stage",598,Impressionism,NULL
198777,"View of Vétheuil",550,Impressionism,60
2940,"Two Dancers, Half-length",598,Impressionism,35
2580,"View of Vétheuil",550,Impressionism,35
2942,"Two Dancers in Yellow and Pink",598,Impressionism,NULL
2582,"Villas at Bordighera",550,Impressionism,49
2602,"Water Lilies 10",550,Impressionism,NULL
2944,"Two Dancers on the Stage",598,Impressionism,NULL
2604,"Water Lilies 11",550,Impressionism,NULL
2936,"Two Dancers",598,Impressionism,NULL
2606,"Water Lilies 12",550,Impressionism,NULL
2946,"Violinist and Young Woman",598,Impressionism,NULL
2608,"Water Lilies 13",550,Impressionism,47
2948,"Visit to a Museum",598,Impressionism,NULL
2610,"Water Lilies 14",550,Impressionism,NULL
2950,Waiting,598,Impressionism,55
2612,"Water Lilies 15",550,Impressionism,NULL
2952,"Woman Bathing in a Shallow Tub",598,Impressionism,35
2614,"Water Lilies 16",550,Impressionism,NULL
2954,"Woman Combing Her Hair",598,Impressionism,35
2616,"Water Lilies 17",550,Impressionism,35
2956,"Woman Drying Her Arm",598,Impressionism,35
2632,"Water Lilies 18",550,Impressionism,35
2958,"Woman Drying Her Foot",598,Impressionism,35
2634,"Water Lilies 19",550,Impressionism,35
2960,"Woman Having Her Hair Combed",598,Impressionism,35
2964,"Woman Ironing",598,Impressionism,46
2618,"Water Lilies 1903",550,Impressionism,NULL
2962,"Woman Ironing",598,Impressionism,46
2620,"Water Lilies 1905",550,Impressionism,NULL
2622,"Water Lilies 1906",550,Impressionism,68
2966,"Woman with a Towel",598,Impressionism,35
2968,"Women on a Cafe´ Terrace in the Evening",598,Impressionism,49
2624,"Water Lilies 1908",550,Impressionism,NULL
2970,"Young Spartans Exercising",598,Impressionism,47
2626,"Water Lilies 1914-17",550,Impressionism,49
7171,"La Parisienne",650,Impressionism,NULL
2628,"Water Lilies 1914-19",550,Impressionism,49
7173,"Lady in Pink",650,Impressionism,NULL
2630,"Water Lilies 1916-19",550,Impressionism,49
198382,Laundry,650,Impressionism,51
2586,"Water Lilies 2",550,Impressionism,NULL
7175,"Little Girl in an Armchair",650,Impressionism,NULL
2636,"Water Lilies 20",550,Impressionism,NULL
7177,"Little Lange",650,Impressionism,NULL
2256,"Water lilies",550,Impressionism,NULL
7179,"Lunch in the Studio",650,Impressionism,NULL
2588,"Water Lilies 3",550,Impressionism,NULL
7181,"Luncheon on the Grass",650,Impressionism,49
2590,"Water Lilies 4",550,Impressionism,NULL
7183,"Madame Manet at Bellevue",650,Impressionism,35
2592,"Water Lilies 5",550,Impressionism,NULL
2594,"Water Lilies 6",550,Impressionism,NULL
7185,"Mademoiselle Isabelle Lemonnier",650,Impressionism,35
2596,"Water Lilies 7",550,Impressionism,NULL
7187,"Mademoiselle Victorine Meurent in the Costume of an Espada",650,Impressionism,35
2598,"Water Lilies 8",550,Impressionism,NULL
7189,"Marine View",650,Impressionism,67
2600,"Water Lilies 9",550,Impressionism,NULL
7191,"Masked Ball at the Opera",650,Impressionism,46
2638,"Water Lilies, Evening Effect",550,Impressionism,NULL
7193,"Monet Painting in His Floating Studio",650,Impressionism,NULL
2640,"Water Lilies, Pink",550,Impressionism,NULL
7195,"Monsieur and Madame Auguste Manet, The Artist's Parents",650,Impressionism,49
2038,"Water Lilies Pond, the Rosebushes",550,Impressionism,NULL
7197,"Music in the Tuileries Gardens",650,Impressionism,47
2642,"Water Lilies, Red",550,Impressionism,NULL
7199,Nana,650,Impressionism,NULL
7201,Olympia,650,Impressionism,49
7203,"On the Beach",650,Impressionism,49
7205,Oysters,650,Impressionism,46
2646,"Water Lilies, the Clouds",550,Impressionism,NULL
7207,Peonies,650,Impressionism,35
2648,"Water Lilies, Yellow",550,Impressionism,NULL
7209,"Philibert Rouviere as Hamlet, The Tragic Actor",650,Impressionism,46
7211,"Plum Brandy",650,Impressionism,46
2584,"Water Lilies 1",550,Impressionism,60
7213,Plums,650,Impressionism,NULL
2644,"Water Lillies, Setting Sun",550,Impressionism,47
7215,"Port of Bordeaux",650,Impressionism,NULL
2652,"Water-Lily Pond",550,Impressionism,47
7217,"Portrait of Ernest Hoschede and Daughter Martha",650,Impressionism,NULL
208174,"Water Lily Pond",550,Impressionism,68
7219,"Portrait of Eva Gonzales",650,Impressionism,47
2654,"Water-Lily Pond at Giverny",550,Impressionism,NULL
7221,"Portrait of Isabelle Lemonnier",650,Impressionism,67
2656,"Water-Lily Pond, Symphony in Rose",550,Impressionism,49
7223,"Portrait of Madame Brunet",650,Impressionism,55
2658,"Water-Lily Pond, Water Irises",550,Impressionism,NULL
7225,"Portrait of Mademoiselle Claus",650,Impressionism,NULL
2650,"Water-Lily Pond",550,Impressionism,47
7227,"Portrait of Marie Colombier",650,Impressionism,NULL
198253,"Waterloo Bridge, Effect of Fog",550,Impressionism,51
7229,"Portrait of Monsieur Brun",650,Impressionism,NULL
2662,"Waterloo Bridge, Morning Fog",550,Impressionism,67
7231,"Portrait of Stephane Mallarme",650,Impressionism,49
192387,"Waterloo Bridge, Overcast Weather (39.4" x 25.6")",550,NULL,NULL
7233,"Portrait of Theodore Duret",650,Impressionism,NULL
2664,"Waterloo Bridge, Overcast Weather",550,Impressionism,NULL
2666,"Waterloo Bridge, Sunlight Effect",550,Impressionism,68
7235,Promeneur,650,Impressionism,NULL
2660,"Waterloo Bridge",550,Impressionism,34
7237,"Races at Longchamp",650,Impressionism,68
2668,"Waves Breaking",550,Impressionism,NULL
7239,"Races in the Bois de Boulogne",650,Impressionism,NULL
2672,"Weeping Willow",550,Impressionism,76
7241,"Repose (Berthe Morisot)",650,Impressionism,NULL
2674,"Weeping Willow",550,Impressionism,NULL
7243,Self-Portrait,650,Impressionism,NULL
7245,"Self-Portrait with Palette",650,Impressionism,46
208093,"Weeping Willow",550,Impressionism,77
7247,"Spanish Ballet",650,Impressionism,NULL
2670,"Weeping Willow",550,Impressionism,NULL
7249,"Still Life with Melon and Peaches",650,Impressionism,46
2676,"Wheatstacks, Snow Effect, Morning",550,Impressionism,55
7251,"Street Singer",650,Impressionism,NULL
2678,"Willows, Giverny",550,Impressionism,NULL
7253,"Surprised Nymph",650,Impressionism,NULL
2680,Wisteria,550,Impressionism,NULL
198369,"Tarring the Boat",650,Impressionism,51
2684,"Woman with a Parasol Facing Left",550,Impressionism,49
7255,"The Absinthe Drinker",650,Impressionism,NULL
2686,"Woman with a Parasol Facing Right",550,Impressionism,49
7257,"The Amazon Horsewoman",650,Impressionism,56
2682,"Woman with a Parasol",550,Impressionism,46
7259,"The Balcony",650,Impressionism,49
2688,"Women in a Garden",550,Impressionism,49
7261,"The Battle of the U.S.S. Kearsarge and the C.S.S. Alabama",650,Impressionism,67
2690,"Wood Lane",550,Impressionism,67
7263,"The Bench My Garden",650,Impressionism,NULL
2692,"Yachts at Argenteuil",550,Impressionism,NULL
7265,"The Brioche",650,Impressionism,35
2694,"Yellow and Lilac Water Lilies",550,Impressionism,NULL
7269,"The Croquet Game",650,Impressionism,NULL
2696,"Yellow Irises",550,Impressionism,NULL
7271,"The Dead Bullfighter",650,Impressionism,46
2699,"Young Girls in a Row Boat",550,Impressionism,NULL
7273,"The Dead Christ with Angels",650,Impressionism,35
2701,Zaandam,550,Impressionism,49
7275,"The Execution of the Emperor Maximilian",650,Impressionism,NULL
125460,"Young Family in Capri",570,Impressionism,NULL
7277,"The Fifer",650,Impressionism,49
171946,"Madeleine &amp; Maria on the Terrace",915,Realism,NULL
7279,"The Folkestone Boat, Boulogne",650,Impressionism,67
27906,"Marie and Diane",915,Realism,NULL
7281,"The Funeral",650,Impressionism,35
27908,Mending,915,Realism,NULL
7283,"The Grand Canal, Venice",650,Impressionism,NULL
171757,"Normandy Girl Sitting in a Garden",915,Realism,NULL
7285,"The Grand Canal Blue Venice",650,Impressionism,NULL
171766,"Normandy Girl",915,Realism,NULL
7287,"The Head of Christ",650,Impressionism,NULL
27910,"Normandy Maid",915,Realism,NULL
7289,"The House at Rueil",650,Impressionism,NULL
171775,"On the River's Edge",915,Realism,NULL
7291,"The Jetty of Boulogne-sur-Mer",650,Impressionism,NULL
171784,"On the Terrace at Rolleboise",915,Realism,NULL
7293,"The Kearsarge at Boulogne",650,Impressionism,35
27912,"Picking Flowers",915,Realism,NULL
7295,"The Monet Family in their Garden at Argenteuil",650,Impressionism,35
171793,Poppies,915,Realism,NULL
7297,"The Old Musician",650,Impressionism,46
171865,"Portrait of a Woman with Umbrella Gathering Water",915,Realism,NULL
7301,"The Railroad (The Railway)",650,Impressionism,46
27914,"Spring Blossoms",915,Realism,NULL
7303,"The Rue Mosnier with Flags",650,Impressionism,55
171802,"Tending the Flowers",915,Realism,NULL
7305,"The Rue Mosnier with Road Menders",650,Impressionism,NULL
171811,"Tending the Garden",915,Realism,NULL
7307,"The Ship's Deck",650,Impressionism,NULL
27916,"The Conversation",915,Realism,NULL
7309,"The Smoker",650,Impressionism,NULL
171820,"The First Born, Morning Greeting",915,Realism,NULL
27918,"The Flower Boat",915,Realism,NULL
171829,"The Gleaner",915,Realism,NULL
171838,"The Rose Garden",915,Realism,NULL
171847,Twilight,915,Realism,NULL
171955,"Two Women Fishing",915,Realism,NULL
7311,"The Spanish Singer",650,Impressionism,35
7313,"The Students of Salamanca",650,Impressionism,NULL
7315,"The Toilers of the Sea",650,Impressionism,NULL
7317,"The Waitress Beer Serving Girl",650,Impressionism,49
7319,"Victorine Meurent",650,Impressionism,NULL
7321,"White Lilac",650,Impressionism,NULL
7323,"Woman in a Tub",650,Impressionism,49
27776,"Stil-life with Sculpture in Front of a Window",824,Expressionism,NULL
199053,"Still Life with Jug and African Bowl",824,Expressionism,60
7325,"Woman with a Fan",650,Impressionism,NULL
